Transaction_ID,Customer_ID,Transaction_DateTime,Transaction_Type,Amount_NGN,Channel,Device_Type,Location,International_Transaction,Transaction_Status,Risk_Review_Flag
FT-T003747,FT-C00930,1/29/26 2:20,Card Purchase,7652.1,Mobile App,POS Terminal,Port Harcourt,No,Successful,No
FT-T003748,FT-C01040,1/29/26 2:30,Transfer,319939.75,Mobile App,Android,Port Harcourt,No,Successful,Yes
FT-T003749,FT-C00466,1/29/26 2:41,Cash Withdrawal,159188.79,Mobile App,Android,Kaduna,No,Successful,No
FT-T003750,FT-C01426,1/29/26 2:52,Airtime/Data,10594.9,Mobile App,Android,Benin City,No,Successful,No
FT-T003751,FT-C00294,1/29/26 3:03,Deposit,312541.98,Mobile App,POS Terminal,Port Harcourt,No,Successful,Yes
FT-T003752,FT-C00171,1/29/26 3:14,Transfer,79747.51,Mobile App,Android,Benin City,No,Successful,No
FT-T003753,FT-C01056,1/29/26 3:24,Cash Withdrawal,53416.22,Web,Android,Lagos,No,Successful,No
FT-T003754,FT-C00263,1/29/26 3:35,Transfer,2168.84,USSD,POS Terminal,Kano,No,Successful,No
FT-T003755,FT-C01239,1/29/26 3:46,Card Purchase,15557.59,POS,Android,Abuja,No,Successful,No
FT-T003756,FT-C00558,1/29/26 3:57,Card Purchase,105215.71,Mobile App,ATM Terminal,Lagos,No,Successful,No
FT-T003757,FT-C00189,1/29/26 4:08,Card Purchase,36402.79,POS,iOS,Abuja,No,Successful,No
FT-T003758,FT-C00786,1/29/26 4:18,Card Purchase,14359.28,Web,POS Terminal,Ibadan,No,Successful,No
FT-T003759,FT-C00583,1/29/26 4:29,Airtime/Data,497.52,ATM,POS Terminal,Port Harcourt,No,Reversed,No
FT-T003760,FT-C01002,1/29/26 4:40,Card Purchase,23040.32,Mobile App,iOS,Kano,No,Successful,Yes
FT-T003761,FT-C00600,1/29/26 4:51,Deposit,9714.46,Mobile App,iOS,Abuja,No,Reversed,No
FT-T003762,FT-C00846,1/29/26 5:02,Card Purchase,455.36,POS,Android,Benin City,No,Successful,No
FT-T003763,FT-C01285,1/29/26 5:12,Airtime/Data,442.59,Mobile App,Android,Benin City,Yes,Successful,Yes
FT-T003764,FT-C01206,1/29/26 5:23,Transfer,7060.88,Mobile App,Web Browser,Port Harcourt,No,Successful,Yes
FT-T003765,FT-C00342,1/29/26 5:34,Cash Withdrawal,245441.91,Mobile App,iOS,Enugu,No,Successful,Yes
FT-T003766,FT-C00954,1/29/26 5:45,Bill Payment,28055.73,Mobile App,ATM Terminal,Enugu,No,Successful,No
FT-T003767,FT-C00022,1/29/26 5:56,Deposit,6242.98,ATM,Android,Kano,No,Reversed,No
FT-T003768,FT-C01098,1/29/26 6:06,Transfer,89382.9,POS,POS Terminal,Port Harcourt,No,Successful,No
FT-T003769,FT-C00166,1/29/26 6:17,Card Purchase,2955.99,POS,Android,Benin City,No,Successful,No
FT-T003770,FT-C00234,1/29/26 6:28,Cash Withdrawal,28690.57,POS,POS Terminal,Port Harcourt,No,Successful,No
FT-T003771,FT-C01399,1/29/26 6:39,Card Purchase,39950.29,POS,Android,Kano,No,Successful,No
FT-T003772,FT-C01457,1/29/26 6:50,Cash Withdrawal,59769.24,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T003773,FT-C00641,1/29/26 7:00,Card Purchase,734.78,Mobile App,POS Terminal,Benin City,No,Successful,No
FT-T003774,FT-C01358,1/29/26 7:11,Card Purchase,58964.67,Mobile App,iOS,Ibadan,No,Successful,No
FT-T003775,FT-C00607,1/29/26 7:22,Transfer,266411.11,Mobile App,Web Browser,Lagos,No,Successful,Yes
FT-T003776,FT-C00540,1/29/26 7:33,Transfer,2446.53,POS,POS Terminal,Abuja,No,Successful,No
FT-T003777,FT-C01059,1/29/26 7:44,Deposit,8654.09,Mobile App,Android,Enugu,No,Successful,No
FT-T003778,FT-C01468,1/29/26 7:54,Card Purchase,121220.39,Mobile App,Android,Kano,No,Successful,No
FT-T003779,FT-C01255,1/29/26 8:05,Cash Withdrawal,228452.66,Mobile App,iOS,Lagos,No,Successful,No
FT-T003780,FT-C00318,1/29/26 8:16,Card Purchase,5457.74,Web,Android,Abuja,Yes,Successful,No
FT-T003781,FT-C00343,1/29/26 8:27,Transfer,632.41,ATM,ATM Terminal,Kano,No,Successful,Yes
FT-T003782,FT-C01454,1/29/26 8:38,Card Purchase,117174.74,USSD,Android,Kano,No,Successful,No
FT-T003783,FT-C00979,1/29/26 8:48,Transfer,594.27,Mobile App,iOS,Ibadan,No,Successful,No
FT-T003784,FT-C00637,1/29/26 8:59,Deposit,8699.18,ATM,iOS,Kano,No,Successful,No
FT-T003785,FT-C01490,1/29/26 9:10,Airtime/Data,174.61,Mobile App,ATM Terminal,Ibadan,No,Successful,No
FT-T003786,FT-C00079,1/29/26 9:21,Deposit,28573.47,Mobile App,iOS,Abuja,No,Successful,No
FT-T003787,FT-C00893,1/29/26 9:32,Card Purchase,381.51,Mobile App,POS Terminal,Port Harcourt,No,Successful,No
FT-T003788,FT-C00573,1/29/26 9:43,Cash Withdrawal,3471.5,Web,Android,Benin City,No,Successful,No
FT-T003789,FT-C00449,1/29/26 9:53,Airtime/Data,1731.43,Web,iOS,Ibadan,No,Successful,No
FT-T003790,FT-C00282,1/29/26 10:04,Card Purchase,482.14,Mobile App,POS Terminal,Port Harcourt,No,Successful,Yes
FT-T003791,FT-C00675,1/29/26 10:15,Cash Withdrawal,14191.44,Mobile App,POS Terminal,Port Harcourt,No,Successful,No
FT-T003792,FT-C00057,1/29/26 10:26,Cash Withdrawal,4322.43,Mobile App,Android,Kano,No,Successful,No
FT-T003793,FT-C00191,1/29/26 10:37,Bill Payment,2056.58,ATM,ATM Terminal,Lagos,No,Successful,No
FT-T003794,FT-C00644,1/29/26 10:47,Cash Withdrawal,176584.58,ATM,ATM Terminal,Port Harcourt,No,Successful,No
FT-T003795,FT-C01487,1/29/26 10:58,Bill Payment,19373.5,POS,POS Terminal,Enugu,No,Successful,No
FT-T003796,FT-C00042,1/29/26 11:09,Bill Payment,68822.68,Web,iOS,Lagos,No,Successful,No
FT-T003797,FT-C01197,1/29/26 11:20,Deposit,43440.43,ATM,iOS,Ibadan,No,Successful,No
FT-T003798,FT-C00679,1/29/26 11:31,Card Purchase,99399.26,Mobile App,ATM Terminal,Enugu,No,Successful,Yes
FT-T003799,FT-C01274,1/29/26 11:41,Bill Payment,42258.81,Mobile App,POS Terminal,Port Harcourt,No,Successful,No
FT-T003800,FT-C00502,1/29/26 11:52,Transfer,443445.85,POS,Android,Enugu,No,Successful,No
FT-T003801,FT-C01217,1/29/26 12:03,Deposit,27000.93,ATM,Web Browser,Port Harcourt,No,Successful,No
FT-T003802,FT-C00790,1/29/26 12:14,Transfer,56950.22,USSD,Web Browser,Port Harcourt,No,Successful,No
FT-T003803,FT-C00750,1/29/26 12:25,Card Purchase,838.46,USSD,ATM Terminal,Lagos,No,Successful,No
FT-T003804,FT-C00742,1/29/26 12:35,Deposit,470919.86,POS,iOS,Ibadan,No,Successful,Yes
FT-T003805,FT-C00165,1/29/26 12:46,Cash Withdrawal,9040.09,USSD,iOS,Lagos,No,Successful,No
FT-T003806,FT-C00755,1/29/26 12:57,Card Purchase,105600.88,ATM,Android,Abuja,No,Successful,No
FT-T003807,FT-C00090,1/29/26 13:08,Transfer,991.97,Mobile App,POS Terminal,Enugu,No,Successful,Yes
FT-T003808,FT-C00987,1/29/26 13:19,Airtime/Data,2458.42,Mobile App,Android,Abuja,No,Successful,No
FT-T003809,FT-C01082,1/29/26 13:29,Transfer,504.79,POS,Android,Benin City,No,Successful,Yes
FT-T003810,FT-C01287,1/29/26 13:40,Transfer,8472.06,Mobile App,ATM Terminal,Kano,No,Successful,No
FT-T003811,FT-C00648,1/29/26 13:51,Bill Payment,776.92,Mobile App,iOS,Kaduna,No,Successful,No
FT-T003812,FT-C00750,1/29/26 14:02,Cash Withdrawal,11942.79,Web,Android,Port Harcourt,No,Successful,No
FT-T003813,FT-C00819,1/29/26 14:13,Bill Payment,9503.21,Mobile App,Android,Abuja,No,Successful,Yes
FT-T003814,FT-C00243,1/29/26 14:23,Bill Payment,45716.44,ATM,Android,Abuja,No,Successful,No
FT-T003815,FT-C00663,1/29/26 14:34,Deposit,6926.83,ATM,Android,Benin City,No,Successful,No
FT-T003816,FT-C00858,1/29/26 14:45,Airtime/Data,3386.87,ATM,Android,Lagos,No,Failed,No
FT-T003817,FT-C00219,1/29/26 14:56,Bill Payment,711.03,Web,iOS,Unkown,No,Failed,Yes
FT-T003818,FT-C00009,1/29/26 15:07,Transfer,249853.35,Mobile App,Android,Port Harcourt,No,Successful,Yes
FT-T003819,FT-C00430,1/29/26 15:17,Card Purchase,5396.32,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T003820,FT-C00013,1/29/26 15:28,Cash Withdrawal,4033.63,POS,Web Browser,Kano,No,Successful,No
FT-T003821,FT-C00907,1/29/26 15:39,Card Purchase,5808.27,Mobile App,Android,Ibadan,No,Successful,No
FT-T003822,FT-C00970,1/29/26 15:50,Transfer,13226.82,Web,Android,Port Harcourt,No,Successful,No
FT-T003823,FT-C01249,1/29/26 16:01,Cash Withdrawal,60587.1,Web,POS Terminal,Lagos,No,Pending,No
FT-T003824,FT-C00690,1/29/26 16:11,Deposit,592596.01,Mobile App,Android,Port Harcourt,No,Successful,Yes
FT-T003825,FT-C01091,1/29/26 16:22,Card Purchase,986.86,Mobile App,Android,Abuja,No,Successful,No
FT-T003826,FT-C00677,1/29/26 16:33,Cash Withdrawal,1351.05,Mobile App,iOS,Port Harcourt,No,Successful,No
FT-T003827,FT-C00184,1/29/26 16:44,Cash Withdrawal,37354.82,Mobile App,POS Terminal,Abuja,No,Successful,No
FT-T003828,FT-C01005,1/29/26 16:55,Card Purchase,86022.87,Mobile App,Android,Kaduna,No,Successful,No
FT-T003829,FT-C00208,1/29/26 17:05,Cash Withdrawal,22643.11,USSD,POS Terminal,Ibadan,No,Successful,No
FT-T003830,FT-C00528,1/29/26 17:16,Transfer,860.85,ATM,POS Terminal,Enugu,No,Successful,No
FT-T003831,FT-C01324,1/29/26 17:27,Card Purchase,4455.29,Mobile App,ATM Terminal,Abuja,No,Successful,No
FT-T003832,FT-C00818,1/29/26 17:38,Deposit,72908.63,ATM,Android,Ibadan,No,Successful,No
FT-T003833,FT-C01003,1/29/26 17:49,Bill Payment,2843.27,Mobile App,Android,Enugu,No,Successful,No
FT-T003834,FT-C01265,1/29/26 17:59,Card Purchase,66742.21,Mobile App,Android,Benin City,No,Successful,No
FT-T003835,FT-C00455,1/29/26 18:10,Transfer,2305.52,POS,iOS,Kaduna,No,Successful,Yes
FT-T003836,FT-C00902,1/29/26 18:21,Deposit,10889.88,POS,Android,Kaduna,No,Successful,No
FT-T003837,FT-C00244,1/29/26 18:32,Transfer,254878.94,ATM,ATM Terminal,Enugu,No,Successful,Yes
FT-T003838,FT-C00771,1/29/26 18:43,Transfer,24738.6,USSD,Web Browser,Kano,Yes,Successful,No
FT-T003839,FT-C00238,1/29/26 18:53,Card Purchase,312.21,POS,ATM Terminal,Kaduna,No,Reversed,No
FT-T003840,FT-C01270,1/29/26 19:04,Bill Payment,1821.67,Web,Android,Enugu,No,Successful,No
FT-T003841,FT-C00345,1/29/26 19:15,Deposit,139078,POS,iOS,Abuja,No,Successful,No
FT-T003842,FT-C00310,1/29/26 19:26,Airtime/Data,138.19,Web,ATM Terminal,Kaduna,No,Failed,Yes
FT-T003843,FT-C01308,1/29/26 19:37,Transfer,429238.41,Mobile App,Android,Ibadan,No,Successful,Yes
FT-T003844,FT-C00038,1/29/26 19:47,Transfer,224699.44,POS,iOS,Lagos,No,Successful,No
FT-T003845,FT-C00032,1/29/26 19:58,Cash Withdrawal,3441.31,Mobile App,Web Browser,Kaduna,No,Successful,No
FT-T003846,FT-C01267,1/29/26 20:09,Deposit,353019.79,Mobile App,Android,Ibadan,No,Successful,No
FT-T003847,FT-C00292,1/29/26 20:20,Transfer,58261.88,Mobile App,Android,Kano,No,Successful,No
FT-T003848,FT-C00292,1/29/26 20:31,Card Purchase,4558.38,POS,Android,Abuja,No,Successful,No
FT-T003849,FT-C00758,1/29/26 20:41,Card Purchase,1051.88,Mobile App,iOS,Lagos,No,Successful,No
FT-T003850,FT-C01406,1/29/26 20:52,Bill Payment,1444.32,Web,iOS,Ibadan,No,Successful,No
FT-T003851,FT-C00578,1/29/26 21:03,Transfer,28445.25,Web,Web Browser,Unkown,No,Successful,No
FT-T003852,FT-C01162,1/29/26 21:14,Airtime/Data,1327.2,ATM,Android,Kano,No,Successful,No
FT-T003853,FT-C01224,1/29/26 21:25,Card Purchase,13511.17,Mobile App,iOS,Port Harcourt,No,Successful,No
FT-T003854,FT-C01359,1/29/26 21:35,Transfer,4727.43,Web,Android,Benin City,No,Successful,No
FT-T003855,FT-C00605,1/29/26 21:46,Transfer,2391.48,USSD,Android,Kano,No,Successful,Yes
FT-T003856,FT-C00447,1/29/26 21:57,Transfer,148032.88,Mobile App,Android,Kano,No,Successful,No
FT-T003857,FT-C01372,1/29/26 22:08,Bill Payment,65466.3,POS,Android,Abuja,No,Successful,No
FT-T003858,FT-C00278,1/29/26 22:19,Bill Payment,20979.15,Mobile App,Web Browser,Abuja,No,Successful,No
FT-T003859,FT-C00994,1/29/26 22:29,Transfer,1500.87,Web,iOS,Benin City,No,Successful,No
FT-T003860,FT-C00532,1/29/26 22:40,Cash Withdrawal,1664.77,POS,Android,Ibadan,No,Successful,No
FT-T003861,FT-C01423,1/29/26 22:51,Bill Payment,8697.97,POS,Android,Kaduna,No,Successful,No
FT-T003862,FT-C01415,1/29/26 23:02,Card Purchase,10141.05,Mobile App,Android,Lagos,No,Successful,No
FT-T003863,FT-C00984,1/29/26 23:13,Card Purchase,17907.34,ATM,Android,Kano,No,Failed,No
FT-T003864,FT-C00602,1/29/26 23:23,Card Purchase,98767.4,Mobile App,Android,Enugu,No,Successful,No
FT-T003865,FT-C00562,1/29/26 23:34,Card Purchase,18793.7,Web,POS Terminal,Abuja,No,Successful,No
FT-T003866,FT-C01034,1/29/26 23:45,Card Purchase,105272.43,POS,POS Terminal,Enugu,No,Successful,No
FT-T003867,FT-C00591,1/29/26 23:56,Transfer,1113.47,Mobile App,iOS,Abuja,No,Reversed,No
FT-T003868,FT-C00059,1/30/26 0:07,Card Purchase,28023.23,POS,Android,Kano,No,Successful,No
FT-T003869,FT-C01112,1/30/26 0:17,Airtime/Data,31851.96,Mobile App,Android,Ibadan,No,Pending,No
FT-T003870,FT-C00459,1/30/26 0:28,Transfer,11646.9,ATM,ATM Terminal,Abuja,No,Successful,No
FT-T003871,FT-C00104,1/30/26 0:39,Transfer,360794.3,ATM,Android,Kaduna,No,Successful,Yes
FT-T003872,FT-C00831,1/30/26 0:50,Bill Payment,9339.41,ATM,Web Browser,Port Harcourt,No,Successful,Yes
FT-T003873,FT-C00789,1/30/26 1:01,Transfer,305312.33,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T003874,FT-C00104,1/30/26 1:11,Transfer,81334.41,Mobile App,iOS,Kaduna,No,Successful,No
FT-T003875,FT-C01278,1/30/26 1:22,Card Purchase,5608.55,POS,Web Browser,Lagos,No,Successful,No
FT-T003876,FT-C00742,1/30/26 1:33,Airtime/Data,123.75,USSD,Android,Enugu,No,Reversed,No
FT-T003877,FT-C01359,1/30/26 1:44,Transfer,43758.72,Web,Android,Ibadan,No,Successful,No
FT-T003878,FT-C01487,1/30/26 1:55,Airtime/Data,485.61,ATM,iOS,Enugu,No,Successful,No
FT-T003879,FT-C00301,1/30/26 2:05,Bill Payment,2307.67,POS,POS Terminal,Kano,No,Successful,No
FT-T003880,FT-C00654,1/30/26 2:16,Bill Payment,555.26,Mobile App,Android,Enugu,No,Successful,Yes
FT-T003881,FT-C00555,1/30/26 2:27,Bill Payment,9597.21,Mobile App,Android,Kano,No,Failed,No
FT-T003882,FT-C00628,1/30/26 2:38,Transfer,3577.8,POS,POS Terminal,Kano,No,Successful,No
FT-T003883,FT-C01365,1/30/26 2:49,Transfer,399193.69,Mobile App,ATM Terminal,Port Harcourt,No,Successful,No
FT-T003884,FT-C01108,1/30/26 2:59,Card Purchase,36139.14,POS,POS Terminal,Kaduna,No,Successful,No
FT-T003885,FT-C00929,1/30/26 3:10,Transfer,5689.5,Web,Android,Kano,No,Successful,Yes
FT-T003886,FT-C01283,1/30/26 3:21,Airtime/Data,623.32,Web,POS Terminal,Benin City,No,Successful,Yes
FT-T003887,FT-C00360,1/30/26 3:32,Cash Withdrawal,51815.89,ATM,iOS,Lagos,No,Successful,No
FT-T003888,FT-C00087,1/30/26 3:43,Card Purchase,1525.28,Mobile App,Web Browser,Port Harcourt,No,Successful,No
FT-T003889,FT-C00428,1/30/26 3:53,Bill Payment,5368.4,ATM,iOS,Abuja,No,Successful,Yes
FT-T003890,FT-C00367,1/30/26 4:04,Airtime/Data,270.94,ATM,Android,Ibadan,No,Successful,No
FT-T003891,FT-C00343,1/30/26 4:15,Airtime/Data,485.1,Mobile App,Android,Benin City,No,Successful,Yes
FT-T003892,FT-C00347,1/30/26 4:26,Deposit,1905.09,Web,Android,Abuja,No,Successful,No
FT-T003893,FT-C00096,1/30/26 4:37,Card Purchase,4611.08,Mobile App,iOS,Abuja,No,Successful,No
FT-T003894,FT-C01279,1/30/26 4:47,Transfer,273471.05,Web,Android,Ibadan,No,Successful,Yes
FT-T003895,FT-C01160,1/30/26 4:58,Transfer,992.97,Mobile App,Android,Kaduna,Yes,Successful,No
FT-T003896,FT-C01272,1/30/26 5:09,Transfer,9793.79,POS,Web Browser,Ibadan,No,Successful,Yes
FT-T003897,FT-C00884,1/30/26 5:20,Transfer,3804.41,Mobile App,iOS,Kano,No,Successful,Yes
FT-T003898,FT-C00486,1/30/26 5:31,Airtime/Data,954.18,ATM,Android,Kaduna,No,Failed,No
FT-T003899,FT-C01426,1/30/26 5:41,Airtime/Data,12084.18,POS,Web Browser,Kano,No,Successful,No
FT-T003900,FT-C00604,1/30/26 5:52,Cash Withdrawal,11046.06,POS,ATM Terminal,Lagos,No,Successful,No
FT-T003901,FT-C00412,1/30/26 6:03,Bill Payment,15687.17,POS,ATM Terminal,Ibadan,No,Successful,No
FT-T003902,FT-C00448,1/30/26 6:14,Card Purchase,150672.09,Mobile App,POS Terminal,Enugu,No,Reversed,No
FT-T003903,FT-C00247,1/30/26 6:25,Transfer,33124.14,USSD,Android,Kaduna,No,Successful,No
FT-T003904,FT-C00770,1/30/26 6:35,Airtime/Data,813.96,Mobile App,Android,Ibadan,No,Successful,No
FT-T003905,FT-C00699,1/30/26 6:46,Transfer,7477.24,Web,Web Browser,Enugu,No,Successful,No
FT-T003906,FT-C00421,1/30/26 6:57,Bill Payment,19965.39,Mobile App,POS Terminal,Abuja,No,Successful,No
FT-T003907,FT-C00124,1/30/26 7:08,Transfer,56260.2,POS,Android,Enugu,No,Successful,Yes
FT-T003908,FT-C01284,1/30/26 7:19,Deposit,11150.36,POS,Android,Kano,Yes,Successful,No
FT-T003909,FT-C01193,1/30/26 7:29,Cash Withdrawal,54604.65,POS,Web Browser,Lagos,No,Successful,No
FT-T003910,FT-C00941,1/30/26 7:40,Cash Withdrawal,20904.89,Mobile App,Web Browser,Kano,No,Successful,No
FT-T003911,FT-C00877,1/30/26 7:51,Transfer,393885.11,Mobile App,ATM Terminal,Kaduna,No,Successful,Yes
FT-T003912,FT-C01135,1/30/26 8:02,Card Purchase,99985.18,ATM,Web Browser,Ibadan,No,Successful,Yes
FT-T003913,FT-C01314,1/30/26 8:13,Card Purchase,58332.39,POS,iOS,Lagos,No,Successful,No
FT-T003914,FT-C00013,1/30/26 8:23,Transfer,631.54,Mobile App,iOS,Kano,No,Failed,Yes
FT-T003915,FT-C01287,1/30/26 8:34,Deposit,12088.54,POS,ATM Terminal,Abuja,No,Successful,No
FT-T003916,FT-C00800,1/30/26 8:45,Deposit,42763.14,ATM,Android,Kano,No,Successful,Yes
FT-T003917,FT-C01047,1/30/26 8:56,Card Purchase,8438.2,POS,Android,Kano,No,Successful,No
FT-T003918,FT-C00945,1/30/26 9:07,Card Purchase,39666.35,Web,Unspecified,Lagos,No,Successful,No
FT-T003919,FT-C00200,1/30/26 9:17,Deposit,385862.56,POS,iOS,Benin City,No,Successful,No
FT-T003920,FT-C01266,1/30/26 9:28,Transfer,105774.55,USSD,iOS,Lagos,No,Successful,No
FT-T003921,FT-C01263,1/30/26 9:39,Transfer,2236.13,Mobile App,Android,Kaduna,No,Successful,No
FT-T003922,FT-C00303,1/30/26 9:50,Transfer,13601.48,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T003923,FT-C01189,1/30/26 10:01,Transfer,7274.35,POS,Web Browser,Benin City,No,Successful,No
FT-T003924,FT-C00738,1/30/26 10:11,Card Purchase,40340.61,Mobile App,ATM Terminal,Ibadan,No,Reversed,No
FT-T003925,FT-C00176,1/30/26 10:22,Transfer,220487.23,Mobile App,Android,Abuja,No,Successful,No
FT-T003926,FT-C01053,1/30/26 10:33,Bill Payment,2285.44,Mobile App,iOS,Kano,No,Successful,No
FT-T003927,FT-C00677,1/30/26 10:44,Cash Withdrawal,14872.24,ATM,Android,Unkown,No,Reversed,No
FT-T003928,FT-C00535,1/30/26 10:55,Card Purchase,32396.74,Mobile App,Web Browser,Kano,No,Successful,No
FT-T003929,FT-C01318,1/30/26 11:05,Card Purchase,412.95,Mobile App,Android,Benin City,No,Successful,No
FT-T003930,FT-C00477,1/30/26 11:16,Deposit,549583.76,Web,Android,Benin City,No,Successful,No
FT-T003931,FT-C00383,1/30/26 11:27,Bill Payment,34650.62,Mobile App,iOS,Enugu,No,Successful,No
FT-T003932,FT-C00556,1/30/26 11:38,Transfer,20064.75,ATM,Android,Kano,No,Failed,Yes
FT-T003933,FT-C01320,1/30/26 11:49,Card Purchase,43684.77,Mobile App,ATM Terminal,Kano,No,Successful,No
FT-T003934,FT-C00334,1/30/26 11:59,Transfer,147833.99,POS,ATM Terminal,Kaduna,No,Successful,Yes
FT-T003935,FT-C01272,1/30/26 12:10,Card Purchase,7064.32,Web,iOS,Kano,No,Successful,No
FT-T003936,FT-C01265,1/30/26 12:21,Airtime/Data,1540.78,Web,iOS,Abuja,No,Successful,No
FT-T003937,FT-C01130,1/30/26 12:32,Transfer,149193.26,ATM,Android,Benin City,No,Successful,No
FT-T003938,FT-C00898,1/30/26 12:43,Bill Payment,47544.58,Mobile App,Android,Abuja,No,Successful,No
FT-T003939,FT-C00931,1/30/26 12:53,Transfer,1159.3,POS,Android,Benin City,Yes,Successful,Yes
FT-T003940,FT-C00685,1/30/26 13:04,Airtime/Data,28199.32,USSD,Android,Abuja,No,Reversed,Yes
FT-T003941,FT-C00561,1/30/26 13:15,Card Purchase,1762.37,Web,Android,Enugu,No,Failed,No
FT-T003942,FT-C00123,1/30/26 13:26,Card Purchase,21409.83,Mobile App,Web Browser,Benin City,No,Successful,No
FT-T003943,FT-C01059,1/30/26 13:37,Cash Withdrawal,50220.83,POS,Web Browser,Abuja,No,Successful,No
FT-T003944,FT-C00618,1/30/26 13:47,Cash Withdrawal,4685.55,ATM,iOS,Enugu,No,Successful,No
FT-T003945,FT-C00988,1/30/26 13:58,Cash Withdrawal,5362.85,ATM,Android,Benin City,No,Successful,No
FT-T003946,FT-C00840,1/30/26 14:09,Cash Withdrawal,49393.14,USSD,ATM Terminal,Port Harcourt,No,Successful,No
FT-T003947,FT-C00416,1/30/26 14:20,Card Purchase,919.41,ATM,iOS,Lagos,No,Failed,No
FT-T003948,FT-C00708,1/30/26 14:31,Card Purchase,72765.13,Mobile App,iOS,Ibadan,No,Reversed,No
FT-T003949,FT-C00637,1/30/26 14:41,Cash Withdrawal,3423.65,Mobile App,Android,Enugu,No,Failed,Yes
FT-T003950,FT-C01351,1/30/26 14:52,Bill Payment,3213.87,Web,Android,Ibadan,No,Successful,No
FT-T003951,FT-C01319,1/30/26 15:03,Transfer,3067.21,ATM,Android,Lagos,No,Successful,Yes
FT-T003952,FT-C01456,1/30/26 15:14,Bill Payment,1834.04,Mobile App,Web Browser,Ibadan,No,Successful,No
FT-T003953,FT-C00347,1/30/26 15:25,Airtime/Data,43846.06,Mobile App,Android,Port Harcourt,No,Failed,No
FT-T003954,FT-C00037,1/30/26 15:35,Bill Payment,1913.71,POS,Android,Lagos,No,Successful,No
FT-T003955,FT-C00512,1/30/26 15:46,Transfer,25556.08,Mobile App,iOS,Ibadan,No,Successful,No
FT-T003956,FT-C00849,1/30/26 15:57,Card Purchase,35310.47,Web,iOS,Enugu,No,Successful,No
FT-T003957,FT-C00535,1/30/26 16:08,Card Purchase,392.4,Mobile App,Android,Kano,No,Successful,No
FT-T003958,FT-C00910,1/30/26 16:19,Card Purchase,84384.28,Mobile App,POS Terminal,Benin City,No,Failed,No
FT-T003959,FT-C00773,1/30/26 16:29,Card Purchase,797.76,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T003960,FT-C00664,1/30/26 16:40,Card Purchase,12907.94,POS,Web Browser,Ibadan,No,Successful,No
FT-T003961,FT-C01042,1/30/26 16:51,Transfer,39175.81,POS,POS Terminal,Kaduna,No,Successful,No
FT-T003962,FT-C00027,1/30/26 17:02,Transfer,36212.64,Mobile App,iOS,Benin City,No,Successful,No
FT-T003963,FT-C00536,1/30/26 17:13,Transfer,73408.73,Web,Android,Port Harcourt,No,Successful,No
FT-T003964,FT-C01053,1/30/26 17:23,Card Purchase,115941.8,POS,iOS,Benin City,No,Successful,No
FT-T003965,FT-C01008,1/30/26 17:34,Transfer,273666.75,Mobile App,Android,Lagos,No,Successful,No
FT-T003966,FT-C00658,1/30/26 17:45,Transfer,25512.47,Mobile App,Android,Lagos,Yes,Successful,Yes
FT-T003967,FT-C00640,1/30/26 17:56,Transfer,6191.55,USSD,Android,Lagos,No,Successful,No
FT-T003968,FT-C01141,1/30/26 18:07,Deposit,8216.98,POS,Android,Ibadan,No,Successful,No
FT-T003969,FT-C01156,1/30/26 18:17,Deposit,333205.45,Web,Android,Abuja,No,Successful,No
FT-T003970,FT-C01313,1/30/26 18:28,Card Purchase,70346.38,Web,ATM Terminal,Kaduna,No,Successful,No
FT-T003971,FT-C01260,1/30/26 18:39,Deposit,6944.52,ATM,Android,Port Harcourt,No,Successful,No
FT-T003972,FT-C00042,1/30/26 18:50,Transfer,1409.45,Web,Android,Benin City,No,Successful,No
FT-T003973,FT-C01184,1/30/26 19:01,Cash Withdrawal,116136.07,Mobile App,Android,Ibadan,Yes,Successful,Yes
FT-T003974,FT-C01149,1/30/26 19:11,Transfer,31345.92,Mobile App,iOS,Port Harcourt,No,Successful,No
FT-T003975,FT-C01284,1/30/26 19:22,Deposit,7778.77,Mobile App,Web Browser,Kano,No,Successful,No
FT-T003976,FT-C01300,1/30/26 19:33,Transfer,31840.13,USSD,POS Terminal,Enugu,No,Successful,Yes
